Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
NOM_after	NOM	453.249392	24	37	8	0	0	0	C24H37O8	CHO	Proteins
NOM_after	NOM	453.385038	30	49	1	2	0	0	C30H49N2O	CHON	Lipids
NOM_after	NOM	454.041584	21	12	11	1	0	0	C21H12NO11	CHON	Condensed Aromatics
NOM_after	NOM	454.05684	25	12	8	1	0	0	C25H12NO8	CHON	Condensed Aromatics
NOM_after	NOM	454.077969	22	16	10	1	0	0	C22H16NO10	CHON	Lignins
NOM_after	NOM	454.093225	26	16	7	1	0	0	C26H16NO7	CHON	Condensed Aromatics
NOM_after	NOM	454.114355	23	20	9	1	0	0	C23H20NO9	CHON	Lignins
NOM_after	NOM	454.15074	24	24	8	1	0	0	C24H24NO8	CHON	Lignins
NOM_after	NOM	454.223511	26	32	6	1	0	0	C26H32NO6	CHON	Lignins
NOM_after	NOM	455.025599	21	11	12	0	0	0	C21H11O12	CHO	Condensed Aromatics
NOM_after	NOM	455.040856	25	11	9	0	0	0	C25H11O9	CHO	Condensed Aromatics
NOM_after	NOM	455.052089	24	11	8	2	0	0	C24H11N2O8	CHON	Condensed Aromatics
NOM_after	NOM	455.061985	22	15	11	0	0	0	C22H15O11	CHO	Lignins
NOM_after	NOM	455.073218	21	15	10	2	0	0	C21H15N2O10	CHON	Lignins
NOM_after	NOM	455.077241	26	15	8	0	0	0	C26H15O8	CHO	Condensed Aromatics
NOM_after	NOM	455.088474	25	15	7	2	0	0	C25H15N2O7	CHON	Condensed Aromatics
NOM_after	NOM	455.09837	23	19	10	0	0	0	C23H19O10	CHO	Lignins
NOM_after	NOM	455.113627	27	19	7	0	0	0	C27H19O7	CHO	Lignins
NOM_after	NOM	455.1195	20	23	12	0	0	0	C20H23O12	CHO	Lignins
NOM_after	NOM	455.134756	24	23	9	0	0	0	C24H23O9	CHO	Lignins
NOM_after	NOM	455.192271	22	31	10	0	0	0	C22H31O10	CHO	Lignins
NOM_after	NOM	455.207527	26	31	7	0	0	0	C26H31O7	CHO	Lignins
NOM_after	NOM	455.2134	19	35	12	0	0	0	C19H35O12	CHO	Proteins
NOM_after	NOM	455.21876	25	31	6	2	0	0	C25H31N2O6	CHON	Lignins
NOM_after	NOM	455.222783	30	31	4	0	0	0	C30H31O4	CHO	Lignins
NOM_after	NOM	455.255146	26	35	5	2	0	0	C26H35N2O5	CHON	Lignins
NOM_after	NOM	456.036104	24	10	9	1	0	0	C24H10NO9	CHON	Condensed Aromatics
NOM_after	NOM	456.057234	21	14	11	1	0	0	C21H14NO11	CHON	Lignins
NOM_after	NOM	456.07249	25	14	8	1	0	0	C25H14NO8	CHON	Condensed Aromatics
NOM_after	NOM	456.093619	22	18	10	1	0	0	C22H18NO10	CHON	Lignins
NOM_after	NOM	457.02012	24	9	10	0	0	0	C24H9O10	CHO	Condensed Aromatics
NOM_after	NOM	457.041249	21	13	12	0	0	0	C21H13O12	CHO	Condensed Aromatics
NOM_after	NOM	457.056506	25	13	9	0	0	0	C25H13O9	CHO	Condensed Aromatics
NOM_after	NOM	457.067739	24	13	8	2	0	0	C24H13N2O8	CHON	Condensed Aromatics
NOM_after	NOM	457.077635	22	17	11	0	0	0	C22H17O11	CHO	Lignins
NOM_after	NOM	457.092891	26	17	8	0	0	0	C26H17O8	CHO	Condensed Aromatics
NOM_after	NOM	457.11402	23	21	10	0	0	0	C23H21O10	CHO	Lignins
NOM_after	NOM	457.129277	27	21	7	0	0	0	C27H21O7	CHO	Lignins
NOM_after	NOM	457.146383	19	25	11	2	0	0	C19H25N2O11	CHON	Lignins
NOM_after	NOM	457.150406	24	25	9	0	0	0	C24H25O9	CHO	Lignins
NOM_after	NOM	457.186791	25	29	8	0	0	0	C25H29O8	CHO	Lignins
NOM_after	NOM	457.198025	24	29	7	2	0	0	C24H29N2O7	CHON	Lignins
NOM_after	NOM	457.223177	26	33	7	0	0	0	C26H33O7	CHO	Lignins
NOM_after	NOM	457.23441	25	33	6	2	0	0	C25H33N2O6	CHON	Lignins
NOM_after	NOM	457.238433	30	33	4	0	0	0	C30H33O4	CHO	Lignins
NOM_after	NOM	457.259562	27	37	6	0	0	0	C27H37O6	CHO	Lignins
NOM_after	NOM	457.265436	20	41	11	0	0	0	C20H41O11	CHO	Proteins
NOM_after	NOM	457.295948	28	41	5	0	0	0	C28H41O5	CHO	Lipids
NOM_after	NOM	458.051755	24	12	9	1	0	0	C24H12NO9	CHON	Condensed Aromatics
NOM_after	NOM	458.08814	25	16	8	1	0	0	C25H16NO8	CHON	Condensed Aromatics
NOM_after	NOM	458.124526	26	20	7	1	0	0	C26H20NO7	CHON	Lignins
NOM_after	NOM	459.002756	20	11	11	0	1	0	C20H11O11S	CHOS	Condensed Aromatics
NOM_after	NOM	459.020514	20	11	13	0	0	0	C20H11O13	CHO	Condensed Aromatics
NOM_after	NOM	459.03577	24	11	10	0	0	0	C24H11O10	CHO	Condensed Aromatics
NOM_after	NOM	459.072156	25	15	9	0	0	0	C25H15O9	CHO	Condensed Aromatics
NOM_after	NOM	459.083389	24	15	8	2	0	0	C24H15N2O8	CHON	Condensed Aromatics
NOM_after	NOM	459.108541	26	19	8	0	0	0	C26H19O8	CHO	Lignins
NOM_after	NOM	459.129671	23	23	10	0	0	0	C23H23O10	CHO	Lignins
NOM_after	NOM	459.144927	27	23	7	0	0	0	C27H23O7	CHO	Lignins
NOM_after	NOM	459.166056	24	27	9	0	0	0	C24H27O9	CHO	Lignins
NOM_after	NOM	459.177289	23	27	8	2	0	0	C23H27N2O8	CHON	Lignins
NOM_after	NOM	459.202442	25	31	8	0	0	0	C25H31O8	CHO	Lignins
NOM_after	NOM	459.254083	30	35	4	0	0	0	C30H35O4	CHO	Lignins
NOM_after	NOM	459.275213	27	39	6	0	0	0	C27H39O6	CHO	Lignins
NOM_after	NOM	459.311598	28	43	5	0	0	0	C28H43O5	CHO	Lipids
NOM_after	NOM	460.031019	23	10	10	1	0	0	C23H10NO10	CHON	Condensed Aromatics
NOM_after	NOM	460.067405	24	14	9	1	0	0	C24H14NO9	CHON	Condensed Aromatics
NOM_after	NOM	460.078638	23	14	8	3	0	0	C23H14N3O8	CHON	Condensed Aromatics
NOM_after	NOM	460.10379	25	18	8	1	0	0	C25H18NO8	CHON	Lignins
NOM_after	NOM	460.140176	26	22	7	1	0	0	C26H22NO7	CHON	Lignins
NOM_after	NOM	460.281695	25	38	5	3	0	0	C25H38N3O5	CHON	Lipids
NOM_after	NOM	461.015035	23	9	11	0	0	0	C23H9O11	CHO	Condensed Aromatics
NOM_after	NOM	461.05142	24	13	10	0	0	0	C24H13O10	CHO	Condensed Aromatics
NOM_after	NOM	461.062654	23	13	9	2	0	0	C23H13N2O9	CHON	Condensed Aromatics
NOM_after	NOM	461.087806	25	17	9	0	0	0	C25H17O9	CHO	Lignins
NOM_after	NOM	461.099039	24	17	8	2	0	0	C24H17N2O8	CHON	Lignins
NOM_after	NOM	461.108935	22	21	11	0	0	0	C22H21O11	CHO	Lignins
NOM_after	NOM	461.124191	26	21	8	0	0	0	C26H21O8	CHO	Lignins
NOM_after	NOM	461.145321	23	25	10	0	0	0	C23H25O10	CHO	Lignins
NOM_after	NOM	461.169821	17	33	12	0	1	0	C17H33O12S	CHOS	Carbohydrates
NOM_after	NOM	461.181706	24	29	9	0	0	0	C24H29O9	CHO	Lignins
NOM_after	NOM	462.046669	23	12	10	1	0	0	C23H12NO10	CHON	Condensed Aromatics
NOM_after	NOM	462.083055	24	16	9	1	0	0	C24H16NO9	CHON	Lignins
NOM_after	NOM	462.11944	25	20	8	1	0	0	C25H20NO8	CHON	Lignins
NOM_after	NOM	462.167059	25	24	6	3	0	0	C25H24N3O6	CHON	Lignins
NOM_after	NOM	463.030685	23	11	11	0	0	0	C23H11O11	CHO	Condensed Aromatics
NOM_after	NOM	463.041918	22	11	10	2	0	0	C22H11N2O10	CHON	Condensed Aromatics
NOM_after	NOM	463.06707	24	15	10	0	0	0	C24H15O10	CHO	Condensed Aromatics
NOM_after	NOM	463.078304	23	15	9	2	0	0	C23H15N2O9	CHON	Condensed Aromatics
NOM_after	NOM	463.103456	25	19	9	0	0	0	C25H19O9	CHO	Lignins
NOM_after	NOM	463.114689	24	19	8	2	0	0	C24H19N2O8	CHON	Lignins
NOM_after	NOM	463.124585	22	23	11	0	0	0	C22H23O11	CHO	Lignins
NOM_after	NOM	463.139841	26	23	8	0	0	0	C26H23O8	CHO	Lignins
NOM_after	NOM	463.149086	16	31	13	0	1	0	C16H31O13S	CHOS	Carbohydrates
NOM_after	NOM	463.160971	23	27	10	0	0	0	C23H27O10	CHO	Lignins
NOM_after	NOM	463.197356	24	31	9	0	0	0	C24H31O9	CHO	Lignins
NOM_after	NOM	463.233742	25	35	8	0	0	0	C25H35O8	CHO	Lignins
NOM_after	NOM	464.025934	22	10	11	1	0	0	C22H10NO11	CHON	Condensed Aromatics
NOM_after	NOM	464.062319	23	14	10	1	0	0	C23H14NO10	CHON	Condensed Aromatics
NOM_after	NOM	464.098705	24	18	9	1	0	0	C24H18NO9	CHON	Lignins
NOM_after	NOM	464.13509	25	22	8	1	0	0	C25H22NO8	CHON	Lignins
NOM_after	NOM	464.992191	22	9	10	0	1	0	C22H9O10S	CHOS	Condensed Aromatics
NOM_after	NOM	465.046335	23	13	11	0	0	0	C23H13O11	CHO	Condensed Aromatics
NOM_after	NOM	465.057568	22	13	10	2	0	0	C22H13N2O10	CHON	Condensed Aromatics
NOM_after	NOM	465.061591	27	13	8	0	0	0	C27H13O8	CHO	Condensed Aromatics
NOM_after	NOM	465.08272	24	17	10	0	0	0	C24H17O10	CHO	Lignins
NOM_after	NOM	465.097976	28	17	7	0	0	0	C28H17O7	CHO	Condensed Aromatics
NOM_after	NOM	465.119106	25	21	9	0	0	0	C25H21O9	CHO	Lignins
NOM_after	NOM	465.140235	22	25	11	0	0	0	C22H25O11	CHO	Lignins
NOM_after	NOM	465.176621	23	29	10	0	0	0	C23H29O10	CHO	Lignins
NOM_after	NOM	465.213006	24	33	9	0	0	0	C24H33O9	CHO	Lignins
NOM_after	NOM	465.304405	27	45	4	0	1	0	C27H45O4S	CHOS	Lipids
NOM_after	NOM	466.041584	22	12	11	1	0	0	C22H12NO11	CHON	Condensed Aromatics
NOM_after	NOM	466.077969	23	16	10	1	0	0	C23H16NO10	CHON	Lignins
NOM_after	NOM	466.114355	24	20	9	1	0	0	C24H20NO9	CHON	Lignins
NOM_after	NOM	467.025599	22	11	12	0	0	0	C22H11O12	CHO	Condensed Aromatics
NOM_after	NOM	467.061985	23	15	11	0	0	0	C23H15O11	CHO	Condensed Aromatics
NOM_after	NOM	467.073218	22	15	10	2	0	0	C22H15N2O10	CHON	Lignins
NOM_after	NOM	467.074739	31	15	3	0	1	0	C31H15O3S	CHOS	Condensed Aromatics
NOM_after	NOM	467.077241	27	15	8	0	0	0	C27H15O8	CHO	Condensed Aromatics
NOM_after	NOM	467.09837	24	19	10	0	0	0	C24H19O10	CHO	Lignins
NOM_after	NOM	467.134756	25	23	9	0	0	0	C25H23O9	CHO	Lignins
NOM_after	NOM	467.155885	22	27	11	0	0	0	C22H27O11	CHO	Lignins
NOM_after	NOM	467.249786	21	39	11	0	0	0	C21H39O11	CHO	Proteins
NOM_after	NOM	467.255146	27	35	5	2	0	0	C27H35N2O5	CHON	Lignins
NOM_after	NOM	468.036104	25	10	9	1	0	0	C25H10NO9	CHON	Condensed Aromatics
NOM_after	NOM	468.057234	22	14	11	1	0	0	C22H14NO11	CHON	Condensed Aromatics
NOM_after	NOM	468.07249	26	14	8	1	0	0	C26H14NO8	CHON	Condensed Aromatics
NOM_after	NOM	468.093619	23	18	10	1	0	0	C23H18NO10	CHON	Lignins
NOM_after	NOM	468.130005	24	22	9	1	0	0	C24H22NO9	CHON	Lignins
NOM_after	NOM	469.023491	22	13	10	0	1	0	C22H13O10S	CHOS	Condensed Aromatics
NOM_after	NOM	469.032874	33	9	2	0	1	0	C33H9O2S	CHOS	Condensed Aromatics
NOM_after	NOM	469.041249	22	13	12	0	0	0	C22H13O12	CHO	Condensed Aromatics
NOM_after	NOM	469.056506	26	13	9	0	0	0	C26H13O9	CHO	Condensed Aromatics
NOM_after	NOM	469.067739	25	13	8	2	0	0	C25H13N2O8	CHON	Condensed Aromatics
NOM_after	NOM	469.077635	23	17	11	0	0	0	C23H17O11	CHO	Lignins
NOM_after	NOM	469.088868	22	17	10	2	0	0	C22H17N2O10	CHON	Lignins
NOM_after	NOM	469.092891	27	17	8	0	0	0	C27H17O8	CHO	Condensed Aromatics
NOM_after	NOM	469.104124	26	17	7	2	0	0	C26H17N2O7	CHON	Condensed Aromatics
NOM_after	NOM	469.11402	24	21	10	0	0	0	C24H21O10	CHO	Lignins
NOM_after	NOM	469.13515	21	25	12	0	0	0	C21H25O12	CHO	Lignins
NOM_after	NOM	469.150406	25	25	9	0	0	0	C25H25O9	CHO	Lignins
NOM_after	NOM	469.22905	20	37	12	0	0	0	C20H37O12	CHO	Proteins
NOM_after	NOM	469.23441	26	33	6	2	0	0	C26H33N2O6	CHON	Lignins
NOM_after	NOM	469.270796	27	37	5	2	0	0	C27H37N2O5	CHON	Lignins
NOM_after	NOM	469.284063	22	45	8	0	1	0	C22H45O8S	CHOS	Proteins
NOM_after	NOM	470.051755	25	12	9	1	0	0	C25H12NO9	CHON	Condensed Aromatics
NOM_after	NOM	470.072884	22	16	11	1	0	0	C22H16NO11	CHON	Lignins
NOM_after	NOM	470.08814	26	16	8	1	0	0	C26H16NO8	CHON	Condensed Aromatics
NOM_after	NOM	470.109269	23	20	10	1	0	0	C23H20NO10	CHON	Lignins
NOM_after	NOM	470.18204	25	28	8	1	0	0	C25H28NO8	CHON	Lignins
NOM_after	NOM	471.020514	21	11	13	0	0	0	C21H11O13	CHO	Condensed Aromatics
NOM_after	NOM	471.03577	25	11	10	0	0	0	C25H11O10	CHO	Condensed Aromatics
NOM_after	NOM	471.047004	24	11	9	2	0	0	C24H11N2O9	CHON	Condensed Aromatics
NOM_after	NOM	471.056899	22	15	12	0	0	0	C22H15O12	CHO	Lignins
NOM_after	NOM	471.069654	30	15	4	0	1	0	C30H15O4S	CHOS	Condensed Aromatics
NOM_after	NOM	471.072156	26	15	9	0	0	0	C26H15O9	CHO	Condensed Aromatics
NOM_after	NOM	471.083389	25	15	8	2	0	0	C25H15N2O8	CHON	Condensed Aromatics
NOM_after	NOM	471.093285	23	19	11	0	0	0	C23H19O11	CHO	Lignins
NOM_after	NOM	471.108541	27	19	8	0	0	0	C27H19O8	CHO	Lignins
NOM_after	NOM	471.129671	24	23	10	0	0	0	C24H23O10	CHO	Lignins
NOM_after	NOM	471.150287	34	19	1	2	0	0	C34H19N2O	CHON	Condensed Aromatics
NOM_after	NOM	471.202442	26	31	8	0	0	0	C26H31O8	CHO	Lignins
NOM_after	NOM	471.213675	25	31	7	2	0	0	C25H31N2O7	CHON	Lignins
NOM_after	NOM	471.217698	30	31	5	0	0	0	C30H31O5	CHO	Lignins
NOM_after	NOM	471.2447	20	39	12	0	0	0	C20H39O12	CHO	Proteins
NOM_after	NOM	471.25006	26	35	6	2	0	0	C26H35N2O6	CHON	Lignins
NOM_after	NOM	471.275213	28	39	6	0	0	0	C28H39O6	CHO	Lignins
NOM_after	NOM	472.067405	25	14	9	1	0	0	C25H14NO9	CHON	Condensed Aromatics
NOM_after	NOM	472.10379	26	18	8	1	0	0	C26H18NO8	CHON	Lignins
NOM_after	NOM	472.161305	24	26	9	1	0	0	C24H26NO9	CHON	Lignins
NOM_after	NOM	472.234076	26	34	7	1	0	0	C26H34NO7	CHON	Lignins
NOM_after	NOM	473.015035	24	9	11	0	0	0	C24H9O11	CHO	Condensed Aromatics
NOM_after	NOM	473.05142	25	13	10	0	0	0	C25H13O10	CHO	Condensed Aromatics
NOM_after	NOM	473.062654	24	13	9	2	0	0	C24H13N2O9	CHON	Condensed Aromatics
NOM_after	NOM	473.07255	22	17	12	0	0	0	C22H17O12	CHO	Lignins
NOM_after	NOM	473.087806	26	17	9	0	0	0	C26H17O9	CHO	Condensed Aromatics
NOM_after	NOM	473.099039	25	17	8	2	0	0	C25H17N2O8	CHON	Lignins
NOM_after	NOM	473.108935	23	21	11	0	0	0	C23H21O11	CHO	Lignins
NOM_after	NOM	473.124191	27	21	8	0	0	0	C27H21O8	CHO	Lignins
NOM_after	NOM	473.145321	24	25	10	0	0	0	C24H25O10	CHO	Lignins
NOM_after	NOM	473.181706	25	29	9	0	0	0	C25H29O9	CHO	Lignins
NOM_after	NOM	473.192939	24	29	8	2	0	0	C24H29N2O8	CHON	Lignins
NOM_after	NOM	473.218092	26	33	8	0	0	0	C26H33O8	CHO	Lignins
NOM_after	NOM	473.233348	30	33	5	0	0	0	C30H33O5	CHO	Lignins
NOM_after	NOM	473.26571	26	37	6	2	0	0	C26H37N2O6	CHON	Lignins
NOM_after	NOM	473.290863	28	41	6	0	0	0	C28H41O6	CHO	Lipids
NOM_after	NOM	474.046669	24	12	10	1	0	0	C24H12NO10	CHON	Condensed Aromatics
NOM_after	NOM	474.083055	25	16	9	1	0	0	C25H16NO9	CHON	Condensed Aromatics
NOM_after	NOM	474.11944	26	20	8	1	0	0	C26H20NO8	CHON	Lignins
NOM_after	NOM	474.286112	27	40	6	1	0	0	C27H40NO6	CHON	Lipids
NOM_after	NOM	475.030685	24	11	11	0	0	0	C24H11O11	CHO	Condensed Aromatics
NOM_after	NOM	475.06707	25	15	10	0	0	0	C25H15O10	CHO	Condensed Aromatics
NOM_after	NOM	475.078304	24	15	9	2	0	0	C24H15N2O9	CHON	Condensed Aromatics
NOM_after	NOM	475.0882	22	19	12	0	0	0	C22H19O12	CHO	Lignins
NOM_after	NOM	475.103456	26	19	9	0	0	0	C26H19O9	CHO	Lignins
NOM_after	NOM	475.114689	25	19	8	2	0	0	C25H19N2O8	CHON	Lignins
NOM_after	NOM	475.124585	23	23	11	0	0	0	C23H23O11	CHO	Lignins
NOM_after	NOM	475.139841	27	23	8	0	0	0	C27H23O8	CHO	Lignins
NOM_after	NOM	475.160971	24	27	10	0	0	0	C24H27O10	CHO	Lignins
NOM_after	NOM	475.197356	25	31	9	0	0	0	C25H31O9	CHO	Lignins
NOM_after	NOM	475.200727	22	35	9	0	1	0	C22H35O9S	CHOS	Proteins
NOM_after	NOM	475.300639	35	39	1	0	0	0	C35H39O	CHO	
NOM_after	NOM	475.306513	28	43	6	0	0	0	C28H43O6	CHO	Lipids
NOM_after	NOM	476.062319	24	14	10	1	0	0	C24H14NO10	CHON	Condensed Aromatics
NOM_after	NOM	476.098705	25	18	9	1	0	0	C25H18NO9	CHON	Lignins
NOM_after	NOM	476.13509	26	22	8	1	0	0	C26H22NO8	CHON	Lignins
NOM_after	NOM	477.009949	23	9	12	0	0	0	C23H9O12	CHO	Condensed Aromatics
NOM_after	NOM	477.046335	24	13	11	0	0	0	C24H13O11	CHO	Condensed Aromatics
NOM_after	NOM	477.08272	25	17	10	0	0	0	C25H17O10	CHO	Lignins
NOM_after	NOM	477.093954	24	17	9	2	0	0	C24H17N2O9	CHON	Lignins
NOM_after	NOM	477.119106	26	21	9	0	0	0	C26H21O9	CHO	Lignins
NOM_after	NOM	477.140235	23	25	11	0	0	0	C23H25O11	CHO	Lignins
NOM_after	NOM	477.155491	27	25	8	0	0	0	C27H25O8	CHO	Lignins
NOM_after	NOM	477.164736	17	33	13	0	1	0	C17H33O13S	CHOS	Carbohydrates
NOM_after	NOM	477.176621	24	29	10	0	0	0	C24H29O10	CHO	Lignins
NOM_after	NOM	477.201121	18	37	12	0	1	0	C18H37O12S	CHOS	Proteins
NOM_after	NOM	477.322163	28	45	6	0	0	0	C28H45O6	CHO	Lipids
NOM_after	NOM	478.041584	23	12	11	1	0	0	C23H12NO11	CHON	Condensed Aromatics
NOM_after	NOM	478.052817	22	12	10	3	0	0	C22H12N3O10	CHON	Condensed Aromatics
NOM_after	NOM	478.05684	27	12	8	1	0	0	C27H12NO8	CHON	Condensed Aromatics
NOM_after	NOM	478.077969	24	16	10	1	0	0	C24H16NO10	CHON	Lignins
NOM_after	NOM	478.093225	28	16	7	1	0	0	C28H16NO7	CHON	Condensed Aromatics
NOM_after	NOM	478.114355	25	20	9	1	0	0	C25H20NO9	CHON	Lignins
NOM_after	NOM	478.244641	25	36	8	1	0	0	C25H36NO8	CHON	Lignins
NOM_after	NOM	479.007841	23	11	10	0	1	0	C23H11O10S	CHOS	Condensed Aromatics
NOM_after	NOM	479.025599	23	11	12	0	0	0	C23H11O12	CHO	Condensed Aromatics
NOM_after	NOM	479.061985	24	15	11	0	0	0	C24H15O11	CHO	Condensed Aromatics
NOM_after	NOM	479.073218	23	15	10	2	0	0	C23H15N2O10	CHON	Condensed Aromatics
NOM_after	NOM	479.09837	25	19	10	0	0	0	C25H19O10	CHO	Lignins
NOM_after	NOM	479.134756	26	23	9	0	0	0	C26H23O9	CHO	Lignins
NOM_after	NOM	479.155885	23	27	11	0	0	0	C23H27O11	CHO	Lignins
NOM_after	NOM	479.192271	24	31	10	0	0	0	C24H31O10	CHO	Lignins
NOM_after	NOM	479.21876	27	31	6	2	0	0	C27H31N2O6	CHON	Lignins
NOM_after	NOM	479.228656	25	35	9	0	0	0	C25H35O9	CHO	Lignins
NOM_after	NOM	479.255146	28	35	5	2	0	0	C28H35N2O5	CHON	Lignins
NOM_after	NOM	479.265042	26	39	8	0	0	0	C26H39O8	CHO	Proteins
NOM_after	NOM	479.291531	29	39	4	2	0	0	C29H39N2O4	CHON	Lignins
NOM_after	NOM	479.301427	27	43	7	0	0	0	C27H43O7	CHO	Lipids
NOM_after	NOM	479.337813	28	47	6	0	0	0	C28H47O6	CHO	Lipids
NOM_after	NOM	480.057234	23	14	11	1	0	0	C23H14NO11	CHON	Condensed Aromatics
NOM_after	NOM	480.093619	24	18	10	1	0	0	C24H18NO10	CHON	Lignins
NOM_after	NOM	480.130005	25	22	9	1	0	0	C25H22NO9	CHON	Lignins
NOM_after	NOM	481.041249	23	13	12	0	0	0	C23H13O12	CHO	Condensed Aromatics
NOM_after	NOM	481.052483	22	13	11	2	0	0	C22H13N2O11	CHON	Condensed Aromatics
NOM_after	NOM	481.056506	27	13	9	0	0	0	C27H13O9	CHO	Condensed Aromatics
NOM_after	NOM	481.059877	24	17	9	0	1	0	C24H17O9S	CHOS	Lignins
NOM_after	NOM	481.067739	26	13	8	2	0	0	C26H13N2O8	CHON	Condensed Aromatics
NOM_after	NOM	481.077635	24	17	11	0	0	0	C24H17O11	CHO	Lignins
NOM_after	NOM	481.092891	28	17	8	0	0	0	C28H17O8	CHO	Condensed Aromatics
NOM_after	NOM	481.104124	27	17	7	2	0	0	C27H17N2O7	CHON	Condensed Aromatics
NOM_after	NOM	481.11402	25	21	10	0	0	0	C25H21O10	CHO	Lignins
NOM_after	NOM	481.16316	34	25	1	0	1	0	C34H25OS	CHOS	
NOM_after	NOM	481.171535	23	29	11	0	0	0	C23H29O11	CHO	Lignins
NOM_after	NOM	481.265436	22	41	11	0	0	0	C22H41O11	CHO	Proteins
NOM_after	NOM	481.270796	28	37	5	2	0	0	C28H37N2O5	CHON	Lignins
NOM_after	NOM	482.051755	26	12	9	1	0	0	C26H12NO9	CHON	Condensed Aromatics
NOM_after	NOM	482.072884	23	16	11	1	0	0	C23H16NO11	CHON	Lignins
NOM_after	NOM	482.08814	27	16	8	1	0	0	C27H16NO8	CHON	Condensed Aromatics
NOM_after	NOM	482.109269	24	20	10	1	0	0	C24H20NO10	CHON	Lignins
NOM_after	NOM	483.03577	26	11	10	0	0	0	C26H11O10	CHO	Condensed Aromatics
NOM_after	NOM	483.047004	25	11	9	2	0	0	C25H11N2O9	CHON	Condensed Aromatics
NOM_after	NOM	483.056899	23	15	12	0	0	0	C23H15O12	CHO	Condensed Aromatics
NOM_after	NOM	483.072156	27	15	9	0	0	0	C27H15O9	CHO	Condensed Aromatics
NOM_after	NOM	483.093285	24	19	11	0	0	0	C24H19O11	CHO	Lignins
NOM_after	NOM	483.104518	23	19	10	2	0	0	C23H19N2O10	CHON	Lignins
NOM_after	NOM	483.108541	28	19	8	0	0	0	C28H19O8	CHO	Lignins
NOM_after	NOM	483.129671	25	23	10	0	0	0	C25H23O10	CHO	Lignins
NOM_after	NOM	483.187185	23	31	11	0	0	0	C23H31O11	CHO	Lignins
NOM_after	NOM	483.25006	27	35	6	2	0	0	C27H35N2O6	CHON	Lignins
NOM_after	NOM	484.067405	26	14	9	1	0	0	C26H14NO9	CHON	Condensed Aromatics
NOM_after	NOM	484.088534	23	18	11	1	0	0	C23H18NO11	CHON	Lignins
NOM_after	NOM	484.10379	27	18	8	1	0	0	C27H18NO8	CHON	Lignins
NOM_after	NOM	485.015035	25	9	11	0	0	0	C25H9O11	CHO	Condensed Aromatics
NOM_after	NOM	485.036164	22	13	13	0	0	0	C22H13O13	CHO	Condensed Aromatics
NOM_after	NOM	485.05142	26	13	10	0	0	0	C26H13O10	CHO	Condensed Aromatics
NOM_after	NOM	485.062654	25	13	9	2	0	0	C25H13N2O9	CHON	Condensed Aromatics
NOM_after	NOM	485.087806	27	17	9	0	0	0	C27H17O9	CHO	Condensed Aromatics
NOM_after	NOM	485.099039	26	17	8	2	0	0	C26H17N2O8	CHON	Condensed Aromatics
NOM_after	NOM	485.108935	24	21	11	0	0	0	C24H21O11	CHO	Lignins
NOM_after	NOM	485.124191	28	21	8	0	0	0	C28H21O8	CHO	Lignins
NOM_after	NOM	485.145321	25	25	10	0	0	0	C25H25O10	CHO	Lignins
NOM_after	NOM	485.165937	35	21	1	2	0	0	C35H21N2O	CHON	Condensed Aromatics
NOM_after	NOM	485.181706	26	29	9	0	0	0	C26H29O9	CHO	Lignins
NOM_after	NOM	485.218092	27	33	8	0	0	0	C27H33O8	CHO	Lignins
NOM_after	NOM	485.223965	20	37	13	0	0	0	C20H37O13	CHO	Proteins
NOM_after	NOM	485.229325	26	33	7	2	0	0	C26H33N2O7	CHON	Lignins
NOM_after	NOM	485.26571	27	37	6	2	0	0	C27H37N2O6	CHON	Lignins
NOM_after	NOM	485.278978	22	45	9	0	1	0	C22H45O9S	CHOS	Proteins
NOM_after	NOM	486.013655	21	12	11	1	1	0	C21H12NO11S	CHONS	Condensed Aromatics
NOM_after	NOM	486.083055	26	16	9	1	0	0	C26H16NO9	CHON	Condensed Aromatics
NOM_after	NOM	486.11944	27	20	8	1	0	0	C27H20NO8	CHON	Lignins
NOM_after	NOM	486.176955	25	28	9	1	0	0	C25H28NO9	CHON	Lignins
NOM_after	NOM	486.286112	28	40	6	1	0	0	C28H40NO6	CHON	Lignins
NOM_after	NOM	487.030685	25	11	11	0	0	0	C25H11O11	CHO	Condensed Aromatics
NOM_after	NOM	487.041918	24	11	10	2	0	0	C24H11N2O10	CHON	Condensed Aromatics
NOM_after	NOM	487.049312	26	15	8	0	1	0	C26H15O8S	CHOS	Condensed Aromatics
NOM_after	NOM	487.06707	26	15	10	0	0	0	C26H15O10	CHO	Condensed Aromatics
NOM_after	NOM	487.078304	25	15	9	2	0	0	C25H15N2O9	CHON	Condensed Aromatics
NOM_after	NOM	487.0882	23	19	12	0	0	0	C23H19O12	CHO	Lignins
NOM_after	NOM	487.103456	27	19	9	0	0	0	C27H19O9	CHO	Lignins
NOM_after	NOM	487.124585	24	23	11	0	0	0	C24H23O11	CHO	Lignins
NOM_after	NOM	487.139841	28	23	8	0	0	0	C28H23O8	CHO	Lignins
NOM_after	NOM	487.160971	25	27	10	0	0	0	C25H27O10	CHO	Lignins
NOM_after	NOM	487.197356	26	31	9	0	0	0	C26H31O9	CHO	Lignins
